165	57	136	69
201	42	118	81
192	46	132	81
188	26	137	91
193	15	126	118
192	38	87	125
185	39	95	108
185	37	84	107
187	41	82	100
187	41	75	100
192	41	72	97
193	39	73	95
197	38	84	92
194	34	83	97
199	33	89	95
207	34	135	83
231	26	141	70
241	30	145	76
246	30	165	93
245	17	181	121
232	15	195	143
225	30	192	155
228	36	187	163
226	43	187	167
217	49	188	172
211	56	182	174
213	65	164	176
208	62	160	180
204	70	153	178
214	71	132	182
213	80	120	180
216	100	97	168
218	118	78	153
214	109	72	166
202	97	82	178
185	90	97	155
193	114	84	168
193	116	82	164
186	123	87	156
185	123	88	159
182	126	90	158
176	133	95	151
171	133	102	151
169	132	106	154
164	137	109	151
161	144	116	145
152	151	129	137
143	155	142	131
138	160	150	125
132	165	154	119
133	166	152	121
136	167	138	126
138	166	134	129
142	166	127	129
145	169	124	127
147	171	127	125
148	174	137	122
148	173	145	124
152	172	148	126
155	171	151	127
159	170	157	126
169	168	158	125
184	169	154	124
189	169	156	122
193	169	158	123
203	167	152	122
198	167	153	121
190	168	157	120
183	169	152	121
177	169	150	120
159	168	159	123
129	160	178	130
113	165	183	130
107	161	181	134
100	156	175	135
90	154	186	138
80	156	186	132
79	160	187	128
80	163	182	129
83	159	177	133
90	157	171	135
98	163	168	129
106	167	163	124
113	168	160	125
122	172	163	123
128	171	165	120
144	175	161	123
151	175	156	120
158	176	153	119
164	175	147	119
170	177	141	119
172	176	138	120
173	178	136	119
171	177	134	120
167	181	136	116
159	181	139	116
146	177	148	118
128	172	155	126
113	168	164	132
91	161	177	139
89	157	172	143
90	157	157	144
97	156	136	143
108	165	118	134
119	167	103	131
120	179	99	118
135	177	86	121
142	174	88	118
148	173	89	122
154	172	88	123
162	171	81	124
168	170	73	128
159	176	73	125
163	171	63	127
151	165	74	129
118	165	121	128
103	172	140	122
88	176	157	113
88	179	149	108
92	180	118	112
101	179	98	115
106	184	88	110
106	181	90	118
105	184	94	118
115	191	87	109
120	196	84	108
130	199	80	109
145	201	73	105
156	196	74	111
169	202	64	107
178	198	60	105
180	202	60	106
175	203	74	109
162	201	101	108
158	201	110	112
136	189	150	125
135	182	151	132
143	180	141	130
160	181	112	130
174	184	96	124
198	177	85	125
199	180	94	117
200	179	103	116
198	180	108	116
202	181	110	116
206	183	108	116
215	184	99	116
232	180	78	128
226	185	77	126
230	185	65	122
226	196	66	114
203	194	91	115
193	193	103	119
187	195	106	120
186	197	102	121
185	202	100	120
192	205	95	117
200	209	87	113
209	209	89	113
343	170	72	115
330	168	75	113
309	157	87	118
292	154	100	117
279	153	110	112
262	155	122	107
245	159	131	100
230	160	141	98
221	158	142	107
219	153	142	112
213	153	145	112
215	155	143	111
213	156	143	111
216	160	141	106
218	163	139	105
221	163	142	108
225	165	143	108
234	168	145	105
262	173	135	103
277	176	141	102
297	175	145	109
323	174	134	112
347	172	147	116
397	171	128	120
423	170	129	130
445	172	123	129
457	172	121	124
465	177	128	114
495	196	120	92
507	197	118	98
503	190	124	113
496	187	129	115
487	184	135	117
468	182	136	106
458	183	130	100
448	184	127	96
435	186	123	90
424	183	119	93
381	164	129	99
306	150	177	114
312	147	167	115
317	147	155	117
320	144	148	118
323	144	145	119
318	146	149	119
311	148	148	120
302	155	155	116
283	157	155	119
273	165	132	123
264	166	127	125
247	173	92	123
263	169	118	127
210	184	82	127
157	196	99	110
135	206	136	111
129	203	138	115
129	206	138	113
129	207	136	112
136	212	133	105
150	214	127	99
166	215	120	95
182	213	103	94
202	210	87	93
226	208	70	87
240	194	68	69
318	149	83	93
302	139	126	115
283	136	139	127
273	135	141	128
267	142	143	122
267	143	142	120
267	143	142	122
269	150	142	117
278	151	144	120
289	159	144	114
303	166	148	108
326	174	145	104
355	172	133	116
398	171	114	132
426	180	94	123
445	197	82	111
466	194	88	105
472	192	100	107
487	200	116	100
491	199	120	102
494	198	126	105
496	191	127	112
496	183	129	120
486	168	128	122
478	162	131	117
464	162	140	111
451	162	141	101
444	159	136	101
390	158	153	98
309	155	198	118
317	150	187	126
317	150	171	131
324	152	157	130
324	162	148	122
319	167	151	121
316	169	150	119
311	174	148	118
308	176	146	116
290	183	146	112
282	185	142	111
277	189	130	109
258	193	131	105
240	198	123	106
210	191	119	120
192	190	112	119
175	195	120	115
163	193	120	116
143	197	127	117
139	195	116	116
137	201	114	118
141	201	108	117
146	204	100	112
162	206	83	110
185	203	63	113
189	204	63	110
207	204	58	111
216	200	57	113
225	196	56	115
229	190	62	108
231	180	60	111
234	168	59	113
239	153	56	123
238	129	60	133
234	118	64	136
233	115	69	128
232	114	71	131
237	111	68	136
237	110	66	135
242	114	64	131
240	117	64	138
244	126	61	139
238	134	63	141
234	152	61	133
224	157	69	134
218	170	75	122
209	190	77	118
201	203	78	113
199	206	74	117
196	210	70	115
195	214	65	110
195	217	63	105
194	216	70	99
188	213	79	104
179	217	89	100
163	221	105	95
149	218	116	98
136	212	134	109
130	214	137	110
131	208	138	109
131	208	129	98
142	200	111	100
161	190	91	106
179	184	72	112
192	175	59	120
202	166	58	124
203	159	59	130
205	158	57	123
205	155	62	124
206	148	69	126
215	139	81	96
207	145	80	104
214	135	78	105
208	140	76	112
216	122	77	101
214	130	77	107
210	121	76	128
209	123	78	135
211	119	76	137
218	110	79	140
221	106	80	140
225	106	79	137
227	101	80	131
219	103	83	130
226	104	87	121
210	98	95	113
203	103	115	106
195	118	136	87
189	125	149	86
196	121	141	102
203	117	115	129
229	116	79	137
237	116	70	139
235	118	76	136
230	122	80	132
222	129	88	121
215	133	105	114
212	135	113	112
210	138	121	108
209	136	124	109
210	128	120	118
221	123	99	124
236	115	74	136
232	110	78	128
229	119	85	126
205	127	125	103
198	134	139	84
198	132	136	87
203	135	130	87
207	136	131	88
210	144	137	85
218	145	138	87
229	144	136	90
245	138	128	100
263	137	122	101
294	50	118	102
296	127	136	106
300	120	139	108
235	58	149	100
230	68	173	103
214	68	160	94
206	70	161	93
216	78	145	86
205	85	151	79
202	89	147	76
198	94	144	73
194	95	144	75
191	94	142	80
188	94	141	83
186	91	141	87
176	94	148	87
177	93	146	87
175	96	147	82
175	98	139	81
180	100	118	84
195	78	111	112
194	68	96	124
180	67	115	126
168	70	139	124
162	71	152	124
161	78	160	119
165	80	157	120
171	82	152	124
177	83	148	126
180	87	146	126
180	87	149	127
180	90	150	131
181	85	152	133
181	85	146	132
181	80	142	138
184	75	131	140
195	72	114	140
206	74	101	138
208	76	110	113
186	91	118	87
212	93	131	70
194	78	157	96
190	68	159	120
197	67	159	129
202	69	155	129
215	73	146	123
221	73	149	128
225	73	146	129
231	73	161	138
232	73	173	148
238	75	156	155
243	76	170	161
251	76	163	169
253	88	161	168
253	113	146	159
218	145	122	135
204	137	109	133
190	129	109	136
179	130	106	134
167	131	99	125
164	122	93	129
161	119	93	131
166	114	88	129
171	113	87	128
180	107	79	128
195	98	75	126
205	103	68	130
209	109	64	142
211	116	64	135
213	116	63	138
217	121	64	136
221	124	62	136
224	126	62	133
222	129	79	131
217	130	98	125
206	144	126	102
201	149	136	93
198	153	137	90
196	155	133	91
193	158	125	96
190	161	118	104
192	158	110	116
194	166	103	113
196	167	97	116
195	172	96	115
193	181	94	109
188	184	98	109
187	188	96	106
186	190	93	103
184	190	91	107
184	186	83	113
185	186	69	113
182	183	63	115
176	178	67	120
163	186	70	109
146	185	77	106
129	181	85	106
113	177	93	106
100	175	101	103
87	172	106	102
83	169	113	101
80	167	110	100
83	164	108	102
88	165	105	101
95	163	101	103
102	166	99	102
111	165	98	106
116	173	95	103
123	176	98	105
127	185	104	101
129	191	116	101
131	195	118	103
134	198	121	104
135	199	126	108
135	199	130	112
125	202	143	115
120	199	147	119
109	199	153	121
105	199	146	121
107	198	140	117
109	200	124	113
107	197	121	117
106	196	118	118
100	193	128	116
95	195	144	120
97	195	142	118
104	197	132	114
115	200	115	106
133	196	87	105
147	190	75	116
150	190	84	111
149	188	78	114
146	186	77	115
146	188	78	115
140	185	76	103
129	185	93	98
114	182	120	101
113	177	137	109
107	171	145	120
99	166	148	127
121	165	116	132
135	176	91	115
152	170	74	118
149	175	87	113
147	175	94	113
146	178	100	110
146	176	102	113
152	175	99	113
166	173	81	115
179	168	62	121
178	172	62	119
182	173	63	112
175	179	79	111
162	177	99	110
154	179	118	108
144	180	132	108
136	183	140	99
134	183	134	98
130	186	132	92
133	182	118	100
143	176	104	105
152	180	90	105
167	179	83	109
180	174	75	95
186	176	77	96
190	171	70	81
