368	364	50	78
373	362	46	80
379	361	44	81
383	360	45	82
391	359	45	81
398	356	46	80
403	354	45	80
407	352	44	80
409	352	43	80
414	352	43	80
421	353	43	79
423	356	41	80
428	356	44	79
431	354	45	80
434	353	46	79
436	351	48	80
439	350	47	80
442	350	46	79
451	351	44	78
457	352	43	78
461	352	44	79
465	351	44	80
469	353	44	80
473	352	44	80
477	352	43	80
482	351	43	78
487	352	42	78
490	352	41	77
494	351	41	77
497	353	41	77
500	353	42	77
504	355	43	76
505	354	44	77
508	354	42	76
511	354	42	77
517	353	41	76
522	352	41	76
526	351	41	77
530	349	41	76
532	348	41	76
535	347	41	75
538	346	40	74
542	347	39	72
544	347	40	73
547	345	39	74
550	344	38	74
553	344	39	74
554	345	40	74
557	346	41	73
560	348	40	72
563	349	41	73
566	349	40	73
570	350	39	72
573	348	39	74
576	346	39	73
578	344	39	72
581	342	40	73
583	342	40	73
586	341	39	73
588	341	40	73
591	341	39	72
594	343	38	71
596	343	38	72
600	343	38	71
601	343	39	72
604	345	38	70
605	345	39	71
607	344	39	71
609	344	38	70
613	343	38	71
618	342	38	71
620	340	38	71
624	340	37	70
625	340	38	70
627	340	37	70
629	340	37	69
629	340	37	68
633	341	37	67
637	340	35	67
639	340	35	67
640	341	36	67
642	341	37	67
643	341	36	67
645	340	36	66
648	339	37	67
651	338	37	66
653	337	37	67
655	335	36	67
656	334	36	67
658	334	36	67
661	333	36	67
662	333	37	66
665	335	36	65
665	335	35	64
668	334	35	64
669	333	35	65
670	332	35	65
674	332	35	65
676	331	35	65
677	332	35	64
679	334	35	64
679	332	36	65
682	332	34	64
683	332	34	65
684	332	34	67
683	330	34	67
684	329	34	65
686	328	34	64
687	327	34	65
688	329	34	65
690	331	33	63
691	331	33	63
692	331	33	63
692	332	33	63
691	325	33	63
690	325	33	63
692	326	32	62
693	328	32	60
694	330	32	59
695	329	32	59
696	330	32	60
696	329	32	61
697	329	32	62
698	329	32	61
700	330	33	61
704	331	32	61
704	333	32	59
705	333	31	59
705	335	31	59
704	334	31	60
704	334	32	61
704	333	31	61
703	332	31	59
704	330	31	59
705	329	31	58
705	328	31	57
706	326	31	57
708	323	30	57
708	321	31	57
708	318	31	58
713	328	31	59
712	325	31	57
709	321	30	57
709	324	30	57
710	326	30	57
710	328	32	58
710	330	32	59
712	331	32	60
712	330	32	61
712	329	32	59
713	329	31	60
714	329	31	59
714	329	32	59
714	329	31	58
714	328	31	59
713	327	30	58
714	326	30	57
715	325	30	56
715	325	30	56
717	325	29	55
717	325	29	55
717	326	29	56
718	325	30	56
719	324	30	57
718	323	30	56
718	322	31	57
720	322	30	57
720	322	30	56
720	323	30	56
720	324	29	55
721	323	29	55
720	323	29	55
720	322	29	55
720	322	29	54
720	322	28	53
720	323	29	53
720	322	29	54
719	322	28	53
719	322	28	52
719	320	28	53
719	319	28	52
719	318	28	53
719	318	29	52
719	318	28	51
720	317	28	50
719	317	28	50
720	316	27	50
721	316	27	50
720	317	26	50
720	317	27	51
719	317	27	51
718	318	27	51
717	319	27	50
717	319	28	51
716	318	28	52
716	319	28	51
715	318	28	51
715	318	28	52
714	319	27	51
715	318	27	50
714	318	27	49
713	318	27	49
714	319	27	49
714	320	26	47
713	319	26	46
712	318	27	46
710	317	27	48
709	317	27	47
707	316	27	48
707	317	27	47
705	317	27	47
704	317	27	47
704	316	27	47
703	315	27	47
703	314	27	48
702	313	27	48
702	314	27	49
701	314	27	49
700	315	27	48
700	315	27	47
698	315	26	46
698	315	26	45
697	313	26	47
695	313	26	46
693	313	27	48
693	314	27	47
692	313	28	47
692	313	27	48
691	311	26	48
690	310	27	49
689	312	27	48
688	311	27	48
687	312	27	47
688	312	27	48
686	311	28	49
685	312	27	48
686	313	26	46
685	313	26	46
684	314	25	45
683	314	25	45
681	314	25	44
681	314	25	44
680	314	25	44
679	314	26	44
677	313	26	45
677	313	26	45
677	312	25	45
676	312	26	46
675	310	26	47
673	310	27	48
672	312	27	46
671	313	27	46
671	312	27	46
670	313	26	45
670	312	25	44
668	312	26	44
668	311	25	44
667	311	25	44
666	310	25	45
665	311	25	44
663	310	25	45
662	311	25	44
661	310	25	44
662	310	26	44
659	309	25	44
659	308	26	44
657	307	26	45
656	307	25	44
656	308	26	44
655	309	25	43
