357	161	16	45
356	159	16	46
356	160	17	46
355	160	16	46
355	161	17	45
355	162	17	46
354	160	17	46
354	161	17	46
353	161	16	46
352	162	17	47
352	161	18	47
353	162	20	46
350	161	19	48
349	163	18	47
349	162	19	48
348	161	19	48
347	162	18	48
346	164	18	47
344	164	18	48
343	162	18	49
344	163	20	48
343	165	18	48
343	165	19	48
341	165	19	49
341	166	18	47
341	166	18	47
340	166	18	49
339	165	18	49
339	164	19	49
338	167	18	48
338	167	18	48
339	167	18	48
339	166	18	48
338	168	19	49
338	168	18	49
337	169	19	49
336	169	19	49
335	169	19	49
335	169	19	50
335	171	19	49
334	170	18	50
333	171	19	50
334	171	19	51
333	172	18	50
332	173	18	50
332	173	19	50
332	173	19	50
333	174	18	50
333	174	19	50
333	174	19	51
333	175	19	51
332	174	19	51
332	174	19	52
331	174	20	52
331	175	19	51
332	176	19	51
332	175	20	52
333	174	19	52
332	177	22	47
333	177	20	51
333	177	26	46
334	175	20	52
335	175	26	47
335	176	20	53
337	177	22	50
334	177	20	52
334	176	26	47
359	166	20	41
359	168	24	43
356	166	20	45
356	166	20	41
355	166	20	41
353	164	18	38
353	164	18	38
353	165	19	36
355	165	21	36
350	168	21	38
354	164	24	36
366	160	21	48
355	162	23	43
351	163	21	43
353	163	22	43
353	163	21	45
339	183	22	55
340	182	22	52
340	184	21	52
340	184	20	51
340	184	21	53
340	184	21	52
341	185	20	49
342	184	21	52
342	185	20	55
342	186	23	46
343	186	20	54
342	187	22	45
343	187	20	55
342	186	21	56
342	187	23	53
343	186	21	55
343	188	23	51
342	188	27	40
343	188	26	46
343	188	24	53
357	155	21	43
357	156	18	43
360	157	18	46
359	156	17	44
364	154	20	48
365	155	19	47
365	156	19	45
368	155	23	43
365	155	21	42
390	152	20	37
390	151	20	39
391	152	21	39
391	152	21	38
392	152	20	38
392	151	21	39
392	151	21	37
392	151	21	37
392	150	22	39
392	150	21	40
392	151	21	38
393	151	19	37
394	150	21	37
394	150	22	37
395	149	20	38
396	149	20	38
395	149	19	38
397	149	19	37
399	148	19	36
400	147	18	37
399	150	18	34
400	149	18	36
399	147	18	37
400	147	18	36
400	148	20	36
401	146	18	38
399	146	19	40
400	146	20	38
400	145	19	39
400	144	19	41
400	144	20	41
400	144	19	42
400	143	20	43
400	144	18	42
399	144	18	42
399	144	18	42
400	144	20	41
401	143	19	44
400	143	19	42
400	143	19	42
401	144	19	41
400	145	19	40
400	144	19	41
401	144	20	40
400	144	19	39
399	143	20	39
402	144	18	39
401	142	19	40
402	142	19	41
401	143	19	39
401	143	20	38
400	142	21	38
384	144	19	41
387	143	24	40
384	144	20	42
387	144	23	39
402	142	20	39
402	142	22	39
403	141	20	40
402	141	20	41
402	141	20	41
402	141	21	41
403	141	21	41
403	141	20	40
404	141	21	40
404	141	21	41
404	141	20	40
404	141	20	39
405	140	22	41
404	141	27	38
407	139	20	42
404	139	22	40
406	140	21	41
406	140	22	40
407	138	20	40
408	138	20	41
408	138	20	41
407	138	20	42
409	139	20	40
410	138	21	41
409	138	21	41
409	137	21	40
409	137	20	41
410	137	21	40
409	138	20	38
411	138	20	38
411	138	21	39
397	136	22	41
397	134	23	42
414	135	21	41
415	136	20	40
413	136	20	39
415	136	19	39
416	137	19	38
418	137	19	38
401	136	20	37
403	135	19	38
404	134	21	40
421	136	19	39
422	137	18	38
422	136	18	39
421	135	19	39
424	136	18	39
422	136	20	37
424	135	20	39
408	133	20	40
410	135	21	40
411	135	19	38
411	135	19	39
413	134	20	41
415	134	21	38
415	135	19	39
414	134	19	39
414	134	19	39
416	134	21	39
415	134	19	40
416	134	18	39
416	134	19	39
416	134	18	38
418	135	18	38
419	135	18	37
419	135	19	39
421	134	19	39
422	133	20	42
421	134	18	39
423	134	20	40
423	134	19	41
424	134	18	39
424	135	17	39
427	134	18	40
427	135	18	38
427	136	18	37
430	134	20	39
433	134	22	39
437	133	24	42
441	133	25	46
436	134	22	43
443	132	24	43
444	131	23	45
445	130	23	46
447	132	23	43
445	132	24	43
446	133	22	40
447	130	24	42
445	128	24	45
450	127	24	45
452	126	20	46
449	125	23	48
449	127	21	44
452	127	21	45
453	126	20	44
454	127	21	42
454	128	20	43
454	129	20	42
454	129	20	43
455	127	20	44
455	126	20	46
455	128	18	43
455	128	19	42
