462	108	20	52
463	106	19	53
464	107	20	52
462	107	20	52
464	108	20	51
465	107	19	53
465	109	19	52
466	108	20	52
467	109	20	52
468	108	19	52
469	107	20	53
469	108	19	54
470	108	19	53
470	108	20	54
471	108	20	54
470	108	19	54
471	109	20	54
472	108	20	55
472	110	20	53
473	109	20	54
473	109	20	54
473	109	21	54
473	109	21	55
474	110	21	53
475	111	20	53
475	110	20	54
476	111	19	53
476	111	19	55
476	113	20	53
477	111	20	55
477	110	21	55
477	111	21	54
478	111	21	54
478	113	21	54
478	114	21	53
478	112	21	54
477	113	21	53
478	114	20	53
478	114	20	54
478	114	21	54
479	114	21	52
479	113	21	55
479	112	21	56
479	114	21	54
479	115	21	54
478	116	21	52
479	115	21	54
479	115	20	54
481	116	20	54
480	115	20	55
480	118	21	51
481	115	21	54
481	115	20	53
482	116	20	54
482	115	20	57
482	117	20	55
480	115	21	57
479	116	21	56
478	117	22	55
479	115	22	56
479	116	22	56
480	117	22	54
481	115	22	58
483	115	21	57
484	115	21	57
483	114	21	57
483	116	21	56
483	116	20	57
482	117	20	56
481	117	21	56
481	116	21	56
479	117	20	56
478	118	20	55
476	118	19	55
477	118	20	56
475	117	20	57
474	118	19	55
473	118	21	56
472	119	21	56
472	118	21	57
471	119	21	57
470	118	21	58
470	117	21	58
469	118	21	58
469	120	21	56
472	120	21	55
473	119	21	55
475	118	21	57
475	118	20	57
477	119	21	57
477	118	22	58
477	118	24	58
481	120	22	57
483	119	20	57
486	120	19	56
487	120	18	56
488	121	19	56
488	120	20	57
488	121	19	57
487	120	21	58
489	121	22	58
490	121	24	58
491	120	26	59
490	120	25	61
488	120	24	59
491	120	24	60
490	121	25	59
492	122	25	60
493	122	24	60
493	122	24	59
494	121	24	60
494	122	24	60
495	122	25	61
498	122	24	61
496	122	25	60
500	122	23	60
500	122	24	60
503	123	22	60
503	122	22	60
503	123	22	59
504	123	22	59
502	121	22	60
502	123	23	60
503	122	23	60
502	123	23	59
503	123	24	60
504	124	23	59
505	125	22	59
506	124	23	59
508	124	23	59
509	124	23	60
509	124	23	60
509	125	22	59
508	125	23	60
507	124	23	60
507	124	23	61
507	125	23	59
508	125	23	60
509	125	24	60
509	126	24	59
508	124	25	61
509	127	25	57
506	125	28	60
507	126	27	60
508	126	26	61
507	127	27	61
512	128	23	60
512	127	24	59
508	127	26	60
509	126	26	60
512	126	25	60
513	127	23	59
514	128	23	60
511	129	26	58
501	129	29	61
507	129	29	60
481	130	30	63
509	130	30	63
484	130	26	64
485	132	25	64
483	132	27	64
486	131	31	65
491	130	28	65
516	128	23	64
516	130	23	57
516	128	22	58
516	131	21	58
517	130	21	58
517	129	20	59
517	131	21	58
517	131	22	57
517	130	23	59
517	130	24	60
516	130	25	59
518	132	25	58
519	131	24	58
521	132	22	56
519	133	23	57
520	134	22	60
516	135	24	58
513	136	26	58
513	135	26	63
514	135	26	60
512	134	27	64
487	136	27	64
490	136	33	60
515	135	26	60
507	140	30	62
489	137	29	63
494	138	30	61
493	137	29	65
464	135	25	67
466	135	23	66
467	138	26	64
494	137	29	66
496	137	31	66
500	137	29	66
497	137	29	66
496	139	26	65
502	137	33	64
515	135	29	65
501	138	27	64
502	139	26	65
505	139	27	66
502	141	26	65
507	138	32	67
511	135	27	68
508	139	26	65
510	137	26	67
508	142	25	65
507	140	25	67
505	144	24	64
507	143	26	66
506	142	26	65
507	139	26	68
504	143	32	63
504	143	27	67
505	140	27	70
506	137	27	71
505	137	26	70
506	133	27	73
507	140	26	70
508	141	24	71
509	141	25	72
508	144	26	68
508	145	27	69
509	146	24	68
510	146	25	68
511	147	26	67
509	148	27	68
509	147	28	69
513	147	26	67
515	144	26	72
517	149	24	68
518	153	25	63
519	153	24	64
519	154	26	64
521	153	25	64
522	156	24	63
521	153	26	67
527	153	26	68
530	153	25	66
534	154	27	68
532	152	26	70
540	154	29	72
535	153	26	68
538	154	25	69
544	156	29	70
542	150	27	69
542	155	29	69
526	156	31	73
486	157	31	68
483	152	29	73
483	153	29	76
481	155	29	71
493	158	27	71
494	159	30	71
491	159	29	70
494	160	31	72
496	160	29	66
493	157	28	69
493	156	27	72
494	155	27	73
491	155	27	74
498	162	28	75
490	151	26	66
492	147	25	65
494	148	25	71
493	151	26	62
493	155	27	68
508	165	29	71
507	167	31	67
514	168	29	69
510	167	32	71
513	164	32	75
509	161	33	78
493	153	28	77
495	154	26	68
494	153	24	62
495	156	24	68
496	154	24	63
496	155	24	71
496	153	25	59
496	155	26	68
496	155	25	62
494	154	25	68
494	155	26	68
493	154	25	58
492	156	24	59
493	155	24	64
494	157	24	66
496	159	27	69
497	157	28	76
497	157	27	61
498	156	26	67
497	157	26	68
497	157	26	66
497	159	25	64
497	158	25	60
497	158	24	59
498	158	23	57
498	159	25	54
499	159	26	55
500	157	25	60
480	160	30	67
489	175	33	74
457	173	37	77
454	174	42	79
456	174	36	78
414	163	32	84
414	164	29	67
415	161	26	70
416	162	26	68
419	162	25	70
420	164	25	71
421	162	26	67
420	167	31	67
424	165	27	76
423	164	28	71
424	165	27	66
425	166	25	63
426	166	24	63
426	167	24	62
427	167	24	64
428	168	26	66
431	170	26	72
433	167	26	68
433	174	34	70
433	173	33	81
484	185	28	79
484	181	30	81
485	182	32	83
486	183	31	82
483	182	34	82
484	184	34	84
484	185	39	84
485	185	36	86
486	185	34	88
