565	318	103	103
553	312	106	104
546	309	110	102
537	303	112	99
530	301	119	91
525	302	120	84
524	301	118	83
528	301	119	82
537	302	120	84
551	299	114	88
576	289	101	96
605	273	85	102
618	257	96	107
622	243	111	104
620	235	115	95
600	228	128	78
587	215	135	76
587	212	128	84
596	211	109	87
593	214	99	88
595	224	87	78
586	227	90	75
588	237	88	72
589	261	89	57
591	283	86	44
586	287	88	43
589	292	82	45
583	296	81	45
574	296	76	50
567	297	79	51
564	300	80	56
561	309	82	65
565	320	80	70
564	326	79	67
564	325	89	67
577	328	75	71
591	329	64	84
602	325	60	85
605	335	53	88
614	339	49	83
615	345	46	77
611	350	53	75
607	345	61	76
601	336	64	75
594	322	63	82
590	314	64	84
591	305	72	58
605	299	70	41
616	302	89	34
615	297	118	44
616	290	123	51
630	287	117	55
632	281	110	62
637	281	101	66
651	287	87	61
659	302	82	48
657	309	88	44
652	309	103	45
653	308	78	50
652	311	77	47
652	311	77	45
650	311	78	42
644	309	103	41
640	308	107	41
635	304	115	41
631	301	116	45
632	295	116	51
630	290	114	56
629	288	112	57
634	286	110	58
639	285	102	61
644	282	96	63
644	281	97	64
641	281	99	64
640	281	101	65
639	280	104	66
640	280	107	65
642	279	107	63
644	279	108	64
644	278	108	65
644	275	109	68
644	273	109	71
643	272	110	73
643	270	111	73
643	270	112	73
646	270	112	73
648	270	112	73
649	270	111	73
651	269	111	72
653	270	110	72
654	269	110	72
655	269	110	72
655	270	110	72
656	269	109	73
656	270	110	73
657	270	109	73
659	271	108	73
659	271	108	73
660	271	107	73
660	271	108	75
659	274	108	76
658	275	110	75
658	276	111	75
656	277	112	73
656	279	109	71
656	280	109	71
656	281	106	71
656	282	105	71
653	282	105	71
651	280	106	71
650	279	103	74
652	279	102	74
657	277	101	72
663	277	96	70
668	278	92	68
672	277	88	68
675	277	86	69
676	277	86	70
676	277	84	70
672	277	86	69
668	276	89	68
668	276	89	69
667	275	89	69
666	275	89	69
667	276	90	69
666	275	89	69
661	274	94	71
655	275	98	73
653	275	101	74
650	274	104	70
649	275	105	69
650	274	105	69
650	273	105	70
651	273	104	71
652	275	105	72
651	282	106	64
652	290	100	57
656	304	93	53
666	320	90	55
677	326	90	79
685	341	92	77
691	357	86	73
692	360	98	80
692	366	105	87
685	371	104	85
666	368	88	84
651	366	93	85
618	332	84	107
555	318	111	99
522	312	106	94
469	302	121	97
395	306	160	79
350	310	154	75
299	314	164	77
264	327	140	70
201	315	162	87
147	318	166	101
89	319	179	110
41	325	178	124
28	347	165	126
2	369	133	133
0	392	112	140
3	379	88	179
6	345	120	166
83	151	194	159
66	179	179	164
40	267	196	143
1	303	181	129
1	349	177	155
0	390	153	175
